,CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
12160,30,9,2015,8,2,2017,H1B,CLOUD SOURCE INC,PA,UNITED STATES OF AMERICA,ACCOUNTANTS,541511.0,1,Y,52874.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,PA,19341,CERTIFIEDWITHDRAWN
12161,14,3,2017,4,5,2017,H1B,CROWD SOFTWARE CONSUTLING LLC,TX,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,60258.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,62000.0,0.0,Year,Y,N,AZ,85027,CERTIFIEDWITHDRAWN
12162,21,3,2017,14,4,2017,H1B,ORDUSION TECHNOLOGIES INC,GA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,55390.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,GA,30097,CERTIFIEDWITHDRAWN
12163,2,3,2017,9,3,2017,H1B,REAL HOLDINGS LLC,TX,UNITED STATES OF AMERICA,ANALYSTS,531210.0,1,Y,54766.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,27.0,0.0,Hour,N,N,TX,78729,CERTIFIEDWITHDRAWN
12164,7,3,2017,14,4,2017,E3 Australian,GOOGLE INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,134971.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,190000.0,0.0,Year,,,CA,94043,CERTIFIEDWITHDRAWN
12165,2,8,2016,10,5,2017,H1B,APPLE INC,CA,UNITED STATES OF AMERICA,ANALYSTS,334111.0,1,Y,159099.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,160000.0,180000.0,Year,N,N,CA,95014,CERTIFIEDWITHDRAWN
12166,18,3,2017,30,5,2017,H1B,4S TECHNOLOGIES LLC,IL,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,45136.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,IL,60173,CERTIFIEDWITHDRAWN
12167,27,5,2016,3,3,2017,H1B,UNIVERSITY OF ILLINOIS,IL,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,58510.0,Year,OES,2015.0,NONE,75962.0,0.0,Year,N,N,IL,61801,CERTIFIEDWITHDRAWN
12168,3,11,2016,30,11,2016,H1B,SDLC MANAGEMENT INC,PA,UNITED STATES OF AMERICA,SCIENTIST,5613.0,1,Y,72571.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,80000.0,90000.0,Year,Y,N,PA,15237,CERTIFIEDWITHDRAWN
12169,29,6,2016,14,10,2016,H1B,CAPGEMINI AMERICA INC,NY,UNITED STATES OF AMERICA,ANALYSTS,5416.0,2,Y,77147.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,82000.0,151000.0,Year,Y,N,PA,19044,CERTIFIEDWITHDRAWN
12170,16,3,2016,3,3,2017,H1B,SRI ERP CONSULTING INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,54059.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,54059.0,0.0,Year,N,N,CA,94583,CERTIFIEDWITHDRAWN
12171,30,6,2016,14,10,2016,H1B,CAPGEMINI AMERICA INC,NY,UNITED STATES OF AMERICA,ANALYSTS,5416.0,2,Y,77147.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,77147.0,138000.0,Year,Y,N,PA,19053,CERTIFIEDWITHDRAWN
12172,12,10,2015,20,12,2016,H1B,W/H/I/P SYSTEMS LLC D/B/A AROGHIA GROUP LLC,CO,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,88878.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,89000.0,0.0,Year,Y,N,DC,20037,CERTIFIEDWITHDRAWN
12173,9,3,2017,11,4,2017,H1B,GLOBAL DATA MART INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,52229.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,IL,60061,CERTIFIEDWITHDRAWN
12174,7,4,2015,24,4,2017,H1B,THE UNIVERSITY OF TOLEDO,OH,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,35660.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,36000.0,0.0,Year,N,N,OH,43606,CERTIFIEDWITHDRAWN
12175,7,10,2016,17,10,2016,H1B,INSERITY SERVICES LP,TX,UNITED STATES OF AMERICA,ENGINEERS,561330.0,1,Y,74568.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,87000.0,0.0,Year,N,N,TX,77339,CERTIFIEDWITHDRAWN
12176,9,1,2017,6,6,2017,H1B,PERSISTENT SYSTEMS INC,CA,UNITED STATES OF AMERICA,EDUCATION,541512.0,1,Y,42869.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,131808.0,Year,Y,N,MI,49301,CERTIFIEDWITHDRAWN
12177,15,7,2015,16,5,2017,H1B,BAYLOR RESEARCH INSTITUTE,TX,UNITED STATES OF AMERICA,ANALYSTS,541710.0,1,Y,21.72,Hour,OES,2014.0,OFLC ONLINE DATA CENTER,21.72,24.47,Hour,N,N,TX,75204,CERTIFIEDWITHDRAWN
12178,23,5,2017,12,6,2017,H1B,MAGANTI IT RESOURCES LLC,CT,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,45.82,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,46.0,0.0,Hour,N,N,CA,95035,CERTIFIEDWITHDRAWN
12179,5,1,2017,14,2,2017,H1B,ICONSOFT INC,MA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,69909.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,78000.0,0.0,Year,Y,N,NC,27438,CERTIFIEDWITHDRAWN
12180,24,6,2015,21,6,2017,H1B,ARCELORMITTAL USA LLC,IL,UNITED STATES OF AMERICA,ANALYSTS,331111.0,1,Y,66747.0,Year,OES,2014.0,OFLC ONLINE DATA CENTER,83909.0,0.0,Year,N,N,IN,46312,CERTIFIEDWITHDRAWN
12181,2,3,2017,22,6,2017,H1B,TOSOH QUARTZ INC,OR,UNITED STATES OF AMERICA,ANALYSTS,3272.0,1,Y,59384.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,59384.0,0.0,Year,N,N,OR,97229,CERTIFIEDWITHDRAWN
12182,9,3,2017,13,4,2017,H1B,ADVANCED TECHNOLOGY GROUP USA INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,60944.0,Year,Other,2016.0,ONLINE WAGE LIBRARY,70000.0,0.0,Year,Y,N,MO,64108,CERTIFIEDWITHDRAWN
12183,1,7,2016,23,3,2017,H1B,THUMBTACK INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,136573.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,136573.0,170000.0,Year,N,N,CA,94103,CERTIFIEDWITHDRAWN
12184,31,5,2016,8,12,2016,H1B,ASTIR IT SOLUTIONS INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,100984.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,101000.0,0.0,Year,Y,N,WA,98007,CERTIFIEDWITHDRAWN
12185,17,7,2016,21,1,2017,H1B,GEOLANTA TECHNOLOGIES INC,GA,UNITED STATES OF AMERICA,SCIENTIST,5415.0,1,Y,51002.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,62000.0,0.0,Year,N,N,AZ,85306,CERTIFIEDWITHDRAWN
12186,15,3,2016,22,3,2017,H1B,SUPERLOGIX INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,51730.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,52000.0,0.0,Year,N,N,NJ,8873,CERTIFIEDWITHDRAWN
12187,1,3,2016,18,1,2017,H1B,TESLA MOTORS INC,CA,UNITED STATES OF AMERICA,ANALYSTS,336111.0,1,Y,114587.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,117000.0,127000.0,Year,N,N,CA,94538,CERTIFIEDWITHDRAWN
12188,1,3,2017,27,6,2017,H1B,DELPHI CORPORATION,MI,UNITED STATES OF AMERICA,ACCOUNTANTS,336399.0,1,Y,62379.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,62379.0,0.0,Year,N,N,MI,48326,CERTIFIEDWITHDRAWN
12189,2,11,2015,9,11,2016,H1B,V SOFT CONSULTING GROUP INC,KY,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,94598.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,150000.0,0.0,Year,Y,N,PA,19103,CERTIFIEDWITHDRAWN
12190,3,3,2016,27,10,2016,H1B,CYMA SYSTEMS INC,CT,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,59093.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,FL,33618,CERTIFIEDWITHDRAWN
12191,24,2,2016,3,11,2016,H1B,AXIS INC,IL,UNITED STATES OF AMERICA,ANALYSTS,541330.0,1,Y,52770.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,Y,N,WI,53172,CERTIFIEDWITHDRAWN
12192,23,3,2016,14,4,2017,H1B,INTALENT LLC,TX,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,28600.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,TX,75090,CERTIFIEDWITHDRAWN
12193,25,2,2016,7,10,2016,H1B,POLYGON IT SOLUTIONS LLC,MI,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,52104.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,MI,48335,CERTIFIEDWITHDRAWN
12194,28,4,2016,28,12,2016,H1B,CISCO SYSTEMS INC,CA,UNITED STATES OF AMERICA,ANALYSTS,334111.0,1,Y,101150.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,101150.0,167500.0,Year,N,N,WA,98121,CERTIFIEDWITHDRAWN
12195,3,12,2015,14,10,2016,H1B,AIG CLAIMS INC,NY,UNITED STATES OF AMERICA,ANALYSTS,5241.0,1,Y,61173.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,N,N,NC,28202,CERTIFIEDWITHDRAWN
12196,25,3,2016,22,11,2016,H1B,BIG SWITCH NETWORKS INC,CA,UNITED STATES OF AMERICA,ANALYSTS,511210.0,1,Y,119350.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,120000.0,165000.0,Year,N,N,CA,95054,CERTIFIEDWITHDRAWN
12197,16,1,2014,29,12,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,ACCOUNTANTS,452910.0,1,Y,101109.0,Year,OES,2013.0,OFLC ONLINE DATA CENTER,130000.0,0.0,Year,N,N,CA,94066,CERTIFIEDWITHDRAWN
12198,15,4,2014,23,5,2017,H1B,CITADEL LLC,IL,UNITED STATES OF AMERICA,SCIENTIST,523920.0,1,Y,76357.0,Year,OES,2013.0,OFLC ONLINE DATA CENTER,130000.0,0.0,Year,N,N,IL,60603,CERTIFIEDWITHDRAWN
12199,3,3,2017,13,4,2017,H1B,PRIMESOFT INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,77314.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,78000.0,0.0,Year,Y,N,NY,10001,CERTIFIEDWITHDRAWN
12200,16,3,2017,5,4,2017,E3 Australian,MONTAAG INC,CA,UNITED STATES OF AMERICA,ANALYSTS,54142.0,1,Y,77584.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,77584.0,97072.0,Year,,,CA,94703,CERTIFIEDWITHDRAWN
12201,8,3,2016,8,3,2017,H1B,AMERIINFO INC,CA,UNITED STATES OF AMERICA,ACCOUNTANTS,541511.0,1,Y,67142.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,67142.0,0.0,Year,N,N,MD,20877,CERTIFIEDWITHDRAWN
12202,24,2,2015,20,10,2016,H1B,V SOFT CONSULTING GROUP INC,KY,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,48547.0,Year,Other,2014.0,OFLC ONLINE DATA CENTER,49000.0,0.0,Year,Y,N,NC,27615,CERTIFIEDWITHDRAWN
12203,20,1,2016,22,11,2016,H1B,MITEL MOBILITY INC,TX,UNITED STATES OF AMERICA,ANALYSTS,541618.0,1,Y,98342.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,102250.08,0.0,Year,N,N,CA,95054,CERTIFIEDWITHDRAWN
12204,23,2,2017,23,5,2017,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,5,Y,71781.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,71781.0,0.0,Year,Y,N,NJ,8854,CERTIFIEDWITHDRAWN
12205,1,10,2014,20,4,2017,H1B,PIONEER CORPORATE SERVICES INC,VA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,57179.0,Year,OES,2014.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,CA,95113,CERTIFIEDWITHDRAWN
12206,29,7,2016,4,10,2016,H1B,METRO HEALTH HOSPITAL,MI,UNITED STATES OF AMERICA,ANALYSTS,622110.0,1,Y,229112.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,450000.0,0.0,Year,N,N,MI,49519,CERTIFIEDWITHDRAWN
12207,17,4,2017,24,4,2017,H1B,MCKESSON CORPORATION,CA,UNITED STATES OF AMERICA,ANALYSTS,5419.0,1,Y,110094.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,124800.0,0.0,Year,N,N,VA,23233,CERTIFIEDWITHDRAWN
12208,2,3,2017,24,5,2017,H1B,THE ONE PAGE COMPANY INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,63586.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,N,N,CA,94108,CERTIFIEDWITHDRAWN
12209,22,3,2016,7,11,2016,H1B,ADVANCED TECHNOLOGY GROUP USA INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,63170.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,64000.0,0.0,Year,Y,N,NJ,8540,CERTIFIEDWITHDRAWN
12210,12,6,2017,29,6,2017,H1B,RANDSTAD TECHNOLOGIES LLC,MA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,75109.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,125000.0,0.0,Year,N,N,FL,33176,CERTIFIEDWITHDRAWN
12211,14,12,2016,28,12,2016,H1B,TRINITY CONSULTING INC,MI,UNITED STATES OF AMERICA,ANALYSTS,5415.0,1,Y,67288.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,67300.0,115086.0,Year,Y,N,VA,20190,CERTIFIEDWITHDRAWN
12212,24,2,2014,28,3,2017,H1B,HALMA HOLDINGS INC,OH,UNITED STATES OF AMERICA,ACCOUNTANTS,335929.0,1,Y,59405.0,Year,OES,2014.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,N,N,OH,45249,CERTIFIEDWITHDRAWN
12213,6,11,2015,10,2,2017,H1B,TELEFONICA DIGITAL INC,CA,UNITED STATES OF AMERICA,ANALYSTS,511210.0,1,Y,117603.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,120000.0,160000.0,Year,N,N,CA,94107,CERTIFIEDWITHDRAWN
12214,23,3,2016,14,2,2017,H1B,GSS INFOTECH CT INC,CT,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,60590.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,60590.0,0.0,Year,Y,N,CT,6033,CERTIFIEDWITHDRAWN
12215,16,3,2017,11,4,2017,H1B,GLOBAL EDGE SOFTWARE INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,5,Y,93933.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,94000.0,114500.0,Year,Y,N,CA,95035,CERTIFIEDWITHDRAWN
12216,18,3,2017,10,4,2017,H1B,PARKER HANNIFIN CORPORATION,OH,UNITED STATES OF AMERICA,ANALYSTS,332919.0,1,Y,107536.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,109000.0,119000.0,Year,N,N,NC,28273,CERTIFIEDWITHDRAWN
12217,23,3,2017,26,4,2017,H1B,RM TECHNOTREE INC,WA,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,69056.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,69056.0,0.0,Year,N,N,GA,30041,CERTIFIEDWITHDRAWN
12218,1,10,2014,27,1,2017,H1B,QUINTILES INC,NC,UNITED STATES OF AMERICA,ANALYSTS,325411.0,1,Y,69056.0,Year,OES,2014.0,OFLC ONLINE DATA CENTER,85163.0,0.0,Year,N,N,VA,20152,CERTIFIEDWITHDRAWN
12219,15,3,2015,11,4,2017,H1B,INTALENT LLC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,62650.0,Year,Other,2014.0,OFLC ONLINE DATA CENTER,63000.0,0.0,Year,Y,N,NJ,8902,CERTIFIEDWITHDRAWN
12220,14,4,2016,17,1,2017,H1B,INTONE NETWORKS INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541519.0,1,Y,89149.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,90000.0,0.0,Year,Y,N,CA,94086,CERTIFIEDWITHDRAWN
12221,12,4,2016,20,6,2017,H1B,SONY PICTURES ENTERTAINMENT INC,CA,UNITED STATES OF AMERICA,ANALYSTS,512110.0,1,Y,175947.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,230000.0,0.0,Year,N,N,CA,90232,CERTIFIEDWITHDRAWN
12222,19,8,2015,27,6,2017,H1B,UNIVERSITY OF MICHIGAN,MI,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,40123.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,42000.0,0.0,Year,N,N,MI,48109,CERTIFIEDWITHDRAWN
12223,18,3,2016,19,12,2016,H1B,SLCS SOLUTIONS INC,PA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,60861.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,Y,N,PA,17055,CERTIFIEDWITHDRAWN
12224,24,3,2016,12,4,2017,H1B,INTALENT LLC,TX,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,28600.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,TX,75090,CERTIFIEDWITHDRAWN
12225,18,3,2016,27,12,2016,H1B,INVICKTUS INC,MI,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,51979.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,55000.0,0.0,Year,N,N,MI,48322,CERTIFIEDWITHDRAWN
12226,18,3,2016,4,5,2017,H1B,APPLAB SYSTEMS INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,39146.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,CA,92626,CERTIFIEDWITHDRAWN
12227,26,9,2016,18,10,2016,H1B,TEN X LLC,CA,UNITED STATES OF AMERICA,ANALYSTS,5313.0,1,Y,117770.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,144268.75,0.0,Year,N,N,CA,94002,CERTIFIEDWITHDRAWN
12228,5,11,2015,12,12,2016,H1B,CITIZENS FINANCIAL GROUP INC,RI,UNITED STATES OF AMERICA,ACCOUNTANTS,551111.0,1,Y,75650.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,102500.0,168300.0,Year,N,N,CT,6604,CERTIFIEDWITHDRAWN
12229,26,9,2016,31,5,2017,H1B,DUKE UNIVERSITY AND MEDICAL CENTER,NC,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,41434.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,47476.0,0.0,Year,N,N,NC,27710,CERTIFIEDWITHDRAWN
12230,6,2,2015,19,1,2017,H1B,TECH MAHINDRA AMERICAS INC,TX,UNITED STATES OF AMERICA,ACCOUNTANTS,541511.0,1,Y,80226.0,Year,OES,2014.0,OFLC ONLINE DATA CENTER,100000.0,0.0,Year,Y,N,CA,94583,CERTIFIEDWITHDRAWN
12231,24,2,2017,2,5,2017,H1B,COMTEK GLOBAL INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,57491.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,62400.0,0.0,Year,Y,N,RI,2895,CERTIFIEDWITHDRAWN
12232,24,3,2016,8,12,2016,H1B,WRIGHTSPEED INC,CA,UNITED STATES OF AMERICA,ANALYSTS,33635.0,1,Y,104770.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,104770.0,120000.0,Year,N,N,CA,94501,CERTIFIEDWITHDRAWN
12233,20,7,2016,5,6,2017,H1B,UNIVERSITY OF PITTSBURGH,PA,UNITED STATES OF AMERICA,ANALYSTS,611310.0,1,Y,44450.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,45000.0,0.0,Year,N,N,PA,15260,CERTIFIEDWITHDRAWN
12234,18,3,2016,21,4,2017,H1B,MAVENSOFT TECHNOLOGIES LLC,OR,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,61547.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,62000.0,0.0,Year,Y,N,OR,97006,CERTIFIEDWITHDRAWN
12235,14,3,2016,4,5,2017,H1B,APPLAB SYSTEMS INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,70762.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,71000.0,0.0,Year,Y,N,NJ,7080,CERTIFIEDWITHDRAWN
12236,23,3,2016,7,12,2016,H1B,TECHDEMOCRACY LLC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,51730.0,Year,Other,2015.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,NJ,8837,CERTIFIEDWITHDRAWN
12237,16,3,2017,11,4,2017,H1B,PORTAL CONSULTING INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,5415.0,1,Y,55390.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,56000.0,0.0,Year,Y,N,GA,30338,CERTIFIEDWITHDRAWN
12238,12,2,2017,22,5,2017,H1B,SYNTEL CONSULTING INC,MI,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,85654.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,85904.0,0.0,Year,Y,N,AZ,85050,CERTIFIEDWITHDRAWN
12239,2,5,2017,10,5,2017,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,ANALYSTS,54151.0,1,Y,70034.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,75837.0,85319.0,Year,N,N,GA,30375,CERTIFIEDWITHDRAWN
12240,1,3,2017,27,4,2017,H1B,SYNAPSIS INC,IL,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,52998.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,52998.0,0.0,Year,Y,N,IL,62702,CERTIFIEDWITHDRAWN
12241,3,5,2017,15,5,2017,E3 Australian,FORBES CORRALES REAL ESTATE,CA,UNITED STATES OF AMERICA,ANALYSTS,53121.0,1,Y,38400.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,38400.0,50000.0,Year,,,CA,90254,CERTIFIEDWITHDRAWN
12242,24,3,2015,11,10,2016,H1B,ION LABS,FL,UNITED STATES OF AMERICA,ANALYSTS,3254.0,1,Y,55848.0,Year,OES,2014.0,OFLC ONLINE DATA CENTER,55848.0,0.0,Year,N,N,FL,33760,CERTIFIEDWITHDRAWN
12243,5,4,2016,3,2,2017,H1B,GOOGLE INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,120349.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,134000.0,0.0,Year,N,N,CA,94043,CERTIFIEDWITHDRAWN
12244,13,8,2015,1,12,2016,H1B,AUTODESK INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,97573.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,109000.0,0.0,Year,N,N,CA,94105,CERTIFIEDWITHDRAWN
12245,4,5,2016,28,1,2017,H1B,SIMULMEDIA INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541910.0,1,Y,130666.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,137000.0,0.0,Year,N,N,NY,10016,CERTIFIEDWITHDRAWN
12246,15,5,2017,23,5,2017,H1B,A1 KAISER INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,75941.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,85000.0,0.0,Year,Y,N,OR,97005,CERTIFIEDWITHDRAWN
12247,9,3,2015,31,1,2017,H1B,GOOGLE INC,CA,UNITED STATES OF AMERICA,ACCOUNTANTS,541512.0,1,Y,99423.0,Year,Other,2015.0,RADFORD GLOBAL SURVEY,120000.0,0.0,Year,N,N,CA,94043,CERTIFIEDWITHDRAWN
12248,24,2,2017,3,3,2017,H1B,INTERNATIONAL CONSULTING NETWORK INC,NY,UNITED STATES OF AMERICA,ANALYSTS,541611.0,1,Y,38979.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,N,N,NY,11548,CERTIFIEDWITHDRAWN
12249,9,3,2016,30,11,2016,H1B,TREDENCE INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,75837.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,85000.0,0.0,Year,N,N,AZ,85254,CERTIFIEDWITHDRAWN
12250,4,3,2014,10,11,2016,H1B,SPREECAST INC,CA,UNITED STATES OF AMERICA,AGRICULTURE,519130.0,1,Y,112674.0,Year,OES,2013.0,OFLC ONLINE DATA CENTER,112674.0,185000.0,Year,N,N,CA,94105,CERTIFIEDWITHDRAWN
12251,16,3,2016,13,10,2016,H1B,QUALIHI SOFTWARE SOLUTIONS INC,NC,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,70762.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,71000.0,0.0,Year,Y,N,NJ,8854,CERTIFIEDWITHDRAWN
12252,10,3,2016,29,12,2016,H1B,SG AMERICAS SECURITIES LLC,NY,UNITED STATES OF AMERICA,ANALYSTS,523110.0,1,Y,91562.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,135000.0,0.0,Year,N,N,NY,10167,CERTIFIEDWITHDRAWN
12253,19,3,2016,27,12,2016,H1B,KRYPTO IT SOLUTIONS INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,51730.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,53000.0,0.0,Year,Y,N,NJ,8873,CERTIFIEDWITHDRAWN
